,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6
377,1.7686,1.1762,0.45803,1.6593,1.5211,1.8105
378,0.31007,0.34992,0.45803,1.6593,0.71771,1.6221
379,0.31007,0.34992,1.8482,1.9556,1.155,1.3206
380,2.4184,1.5406,2.9643,1.9556,0.68646,1.6221
381,2.4184,1.5406,1.7555,1.6333,0.68646,1.6221
382,1.3258,1.6552,1.7555,1.2273,1.3171,1.4602
383,1.3258,1.6552,3.2318,1.2273,1.3171,1.4602
384,1.2782,0.93421,2.7268,1.8858,2.298,2.2778
385,1.2782,0.93421,1.9346,1.8858,2.298,2.2778
386,3.089,1.424,1.8459,0.9648,0.9313,2.8401
387,3.0213,1.424,1.8459,0.9648,1.7202,3.0976
388,1.2668,0.53672,2.5305,2.5109,1.9842,2.3036
389,1.2668,0.53672,1.5547,0.44265,1.5736,0.84685
390,3.2156,1.563,1.5547,0.44265,1.5736,0.84685
391,3.2156,1.0963,2.0843,2.9253,1.0919,3.6436
392,3.1065,0.59198,1.8192,1.7159,1.0919,3.0242
393,2.108,0.12407,0.89353,0.4007,2.4262,3.0242
394,2.108,0.12407,0.89353,0.4007,1.591,1.8055
395,0.43221,1.1807,2.2119,0.32646,0.72036,0.76683
396,0.43221,0.54238,1.0857,0.32646,0.72036,0.76683
397,2.592,0.19666,0.99392,1.4271,0.49989,1.5729
398,1.6528,0.19666,0.99392,2.3214,0.8773,1.2138
399,1.1778,1.1843,0.88851,2.637,0.8773,3.2788
400,1.1778,0.25856,0.88851,2.637,3.0169,2.2997
401,2.7825,0.16372,2.2964,2.5633,2.737,2.1788
402,1.6467,0.16372,2.2964,1.6977,2.6727,1.0131
403,2.7455,1.3557,1.3919,0.15201,1.0979,0.66674
404,2.4127,1.4731,3.0643,1.4609,0.58589,2.1788
405,1.2808,1.0903,2.161,0.62805,2.835,2.1277
406,1.0129,0.3106,0.44271,0.62805,2.3949,2.1277
407,1.2808,0.17349,0.44271,2.9523,0.11822,2.8347
408,0.46475,0.17349,1.9535,2.3435,0.11822,2.4825
409,0.46475,0.21357,2.5049,2.3435,0.075206,2.4825
410,3.0912,0.23368,0.6266,2.8806,0.075206,1.3246
411,3.0867,0.23368,0.6266,2.8806,2.6912,1.3246
412,1.7172,2.1624,0.35917,2.1843,0.19358,1.8918
413,1.7172,1.157,0.35917,2.1843,0.19358,1.8918
414,1.3022,1.157,3.0436,2.267,2.254,2.1354
415,1.3022,0.59557,1.3238,2.267,2.254,2.1354
416,2.5247,0.59557,1.3238,1.5861,2.8106,4.1001
417,2.5247,0.040241,3.224,1.5861,2.7449,2.3965
418,2.649,0.040241,1.3078,2.3641,1.7502,2.3965
419,2.8821,0.24335,2.2858,0.97674,0.61577,2.5608
420,0.28051,0.24335,1.9679,0.97674,0.61577,2.314
421,0.28051,0.47105,1.3603,1.6977,0.74824,2.314
422,1.3121,0.47105,1.2314,1.6977,0.74824,1.5161
423,0.94994,0.83227,0.7864,1.4603,1.9787,1.339
424,0.7796,0.83227,0.7864,1.4603,1.9787,1.8359
425,0.7796,1.0935,2.8148,2.5837,2.2871,1.5643
426,1.2691,0.83074,2.7994,0.86883,1.6675,1.5643
427,0.3296,0.16667,2.8249,0.86883,1.4137,0.27679
428,0.3296,0.16667,2.7455,2.8051,0.25881,1.4354
429,2.3,1.6418,1.5747,2.8051,0.25881,1.4354
430,2.3,0.34701,1.5747,0.043592,1.6285,2.0355
431,2.7197,0.34701,2.7504,0.043592,0.47456,2.0355
432,2.7197,0.28738,2.7504,2.2374,0.47456,2.5305
433,1.6624,0.28738,2.7814,2.2374,1.6692,1.7467
434,1.1491,1.5132,1.2399,1.1698,2.3288,1.7467
435,1.6624,1.3552,2.3301,0.54848,0.77098,2.7592
436,1.2982,1.3552,0.33799,0.54848,0.77098,1.0657
437,1.2982,0.47011,0.33799,2.4779,2.0209,1.0657
438,2.4732,0.47011,2.027,2.2057,1.0896,3.222
439,2.4732,2.8876,1.65,2.4747,1.3734,2.8706
440,1.2205,0.045577,1.65,2.5286,1.3734,0.51846
441,1.2205,0.045577,0.31053,2.5286,0.72864,2.7735
442,1.3405,0.72765,0.31053,0.6723,1.0871,0.71505
443,2.9803,0.72765,1.5977,0.6723,1.0871,2.111
444,2.8605,2.4452,0.39752,0.86073,0.96131,1.7314
445,2.2264,2.4228,0.17314,0.86073,0.96131,1.7314
446,1.0207,0.69997,0.17314,3.0237,1.9739,2.6568
447,0.7303,0.69997,1.7599,2.8788,0.87644,2.6568
448,0.7303,1.2587,2.5119,2.8788,0.87644,1.938
449,0.96679,1.1854,2.5119,0.058669,1.6101,1.938
450,0.61803,1.1854,2.6507,0.058669,1.6101,0.63792
451,2.4127,2.6563,3.1504,3.7117,2.6791,1.0043
452,2.1187,2.6563,2.97,3.7117,2.0297,1.0043
453,0.35566,1.7966,2.5869,2.6139,0.78966,2.9431
454,0.35566,1.7966,2.5869,2.4593,0.78966,2.2499
455,2.6903,2.6634,2.7194,2.4593,2.7974,2.2326
456,2.6903,2.6634,2.7194,2.9024,1.0401,1.2562
457,2.5878,1.3514,0.82212,2.9024,1.0401,0.95957
458,2.5878,1.3514,0.82212,2.2428,2.3545,0.88616
459,3.2391,0.87213,1.1568,2.082,2.3545,0.95383
460,3.2768,0.87213,1.1568,2.2428,1.4107,0.95383
461,3.2768,0.46383,0.29486,1.8005,1.4108,2.7928
462,1.197,0.46383,0.29486,1.349,0.48719,1.1671
463,1.197,1.5263,2.4512,1.349,0.48719,1.1671
464,1.8556,1.0052,2.4512,2.9718,0.68716,3.759
465,1.3512,1.5263,3.2651,0.75052,0.68716,2.5717
466,1.3512,0.42648,3.2651,0.40052,2.3916,2.119
467,1.7178,0.21372,2.0757,0.40052,2.1561,2.119
468,1.7178,0.21372,2.0757,2.7197,0.48961,2.566
469,2.8797,1.6439,1.3964,2.7197,0.48961,1.4376
470,0.49072,1.0543,1.3964,1.2981,2.832,1.4376
471,0.49072,0.9652,1.5437,1.2981,1.4767,2.5989
472,0.12502,0.55437,0.58664,1.2712,1.4767,2.9947
473,0.12502,0.41033,0.58664,1.2712,2.443,2.8831
474,1.2736,0.087486,2.4361,1.8048,2.443,2.729
475,1.2736,0.087486,1.9476,1.8048,1.4645,2.8831
476,2.6628,1.9571,1.0509,3.3013,1.4645,2.8831
477,2.6378,1.492,1.0059,3.3013,1.19,0.57306
478,1.4423,0.34055,0.18855,3.3055,1.19,0.57306
479,1.4423,0.34055,0.92186,3.1357,2.6075,0.68526
480,1.007,0.80085,1.0059,0.91413,0.46678,0.68526
481,1.007,0.95887,1.0059,2.5618,0.46678,2.461
482,0.61632,0.95887,1.1838,1.4663,0.36684,2.461
483,0.61632,0.60648,2.3424,1.4663,0.36684,1.9657
484,2.7798,0.052597,2.3424,2.0451,2.6124,0.35293
485,2.7246,0.052597,0.98414,2.0451,2.8106,0.35293
486,1.0832,0.43335,0.88537,2.711,1.5797,3.1805
487,0.27363,0.43335,2.6235,2.711,0.6485,0.2916
488,0.27363,1.2602,2.5547,2.2484,1.4068,0.2916
489,2.0544,1.2602,1.5375,2.2484,0.55727,3.088
490,1.1781,0.050191,1.3217,3.2115,1.3782,2.8188
491,1.1781,0.050191,0.82646,2.8825,1.3782,2.8188
492,2.4263,1.4595,0.65982,3.2115,0.61834,3.1401
493,2.4263,0.49915,0.65982,0.65761,0.61834,2.6298
494,0.24967,0.49915,1.7494,0.65761,1.176,2.4757
495,0.24967,2.0301,0.77046,2.4457,0.96313,2.4757
496,1.7383,0.4908,0.77046,2.4457,0.92722,3.0582
497,2.719,0.4908,2.4473,1.4433,0.92722,2.8329
498,1.3427,1.4679,1.0328,1.4433,0.49862,1.7076
499,1.3427,1.4679,1.0328,2.5966,0.49862,1.7076
500,3.276,2.548,1.6282,2.2495,1.3021,2.5986
501,1.6325,0,3.4362,0,0.45345,0.874
502,1.1553,0,2.396,0,0.45345,0.874
503,1.1553,0,2.396,0,2.6511,3.1713
504,3.0369,0,0.8891,0,2.2392,2.4093
505,1.728,0,0.8891,0,2.2392,2.4093
506,1.728,0,2.0184,0,3.388,2.3261
507,2.399,0,0.83106,0,1.5015,0.79328
508,2.399,0,0.83106,0,1.5015,0.79328
509,1.9863,0,2.6634,0,2.3339,2.5946
510,1.9863,0,2.6634,0,2.3339,2.991
511,1.6791,0,2.4926,0,0.97273,2.991
512,1.6791,0,2.4926,0,2.4732,1.8502
513,1.625,0,1.9581,0,2.4732,1.8502
514,1.625,0,2.1714,0,1.9846,0.32388
515,2.7527,0,2.0629,0,1.9846,0.32388
516,2.7417,0,2.4964,0,2.2386,2.9862
517,1.7614,0,1.5891,0,2.2386,2.0427
518,0.45795,0,1.2425,0,0.69242,2.0427
519,0.45795,0,1.0449,0,0.69242,0.5418
520,0.77385,0,1.0449,0,2.2666,1.472
521,2.4422,0,0.21823,0,2.2666,1.472
522,2.4422,0,0.21823,0,2.126,2.3052
523,1.0059,0,0.070088,0,2.126,2.2037
524,1.0059,0,0.070088,0,0.46538,2.2037
525,2.5124,0,0.4847,0,0.44851,3.5366
526,2.5124,0,0.4847,0,0.44851,3.186
527,0.40231,0,1.0824,0,3.2058,2.6791
528,0.40231,0,1.0824,0,1.6266,2.6746
529,3.0511,0,1.2461,0,1.6266,2.6245
530,2.2168,0,1.2461,0,1.2844,1.0529
531,2.2168,0,2.041,0,1.2844,0.48846
532,2.0815,0,2.2603,0,0.53838,0.48846
533,2.0815,0,2.2973,0,0.53838,4.2262
534,2.6765,0,2.2973,0,1.2038,3.5223
535,2.6765,0,1.8513,0,1.7097,2.8615
536,3.1599,0,2.1581,0,1.4218,3.3995
537,0.1388,0,0.67127,0,1.7097,3.3995
538,0.1388,0,0.67127,0,1.2775,3.2079
539,2.0698,0,1.6022,0,2.6532,2.7257
540,2.0698,0,3.0737,0,0.71102,0.24808
541,2.8038,0,2.307,0,0.81788,0.24808
542,2.4234,0,0.89977,0,1.1655,3.2522
543,1.3711,0,1.2277,0,2.1068,3.2522
544,1.4164,0,0.8034,0,0.97126,3.259
545,1.4164,0,0.5965,0,0.073683,1.9849
546,0.80116,0,0.071675,0,0.073683,2.4056
547,0.80116,0,0.071675,0,0.90045,0.88101
548,2.6027,0,2.9624,0,0.90045,2.0941
549,1.8791,0,2.2711,0,2.0053,2.5316
550,1.8791,0,2.2711,0,2.0053,2.5316
551,2.7524,0,2.8683,0,2.9219,3.2121
552,2.6544,0,1.0171,0,2.9219,3.43
553,2.6544,0,1.0171,0,0.93596,3.43
554,2.3145,0,0.27168,0,0.93596,3.8648
555,2.0773,0,0.27168,0,2.7764,2.3365
556,2.3145,0,3.0197,0,2.7764,2.4834
557,2.3145,0,2.4123,0,0.77534,2.4834
558,2.6668,0,2.7098,0,0.77534,3.6548
559,2.6668,0,2.7098,0,2.726,3.1032
560,2.9741,0,0.78572,0,3.0582,3.1032
561,2.9741,0,0.78572,0,1.6564,2.9752
562,2.8732,0,2.5205,0,1.6564,3.3976
563,0.95321,0,2.0954,0,2.5726,2.8088
564,0.95321,0,1.4809,0,2.5726,2.1264
565,0.47509,0,0.53171,0,1.0448,1.0068
566,0.47509,0,0.53171,0,1.5009,1.0068
567,2.1277,0,1.0682,0,0.36751,0.97113
568,0.9189,0,1.0682,0,1.9343,2.9379
569,0.9189,0,2.8891,0,1.9343,2.0785
570,1.8324,0,2.8891,0,0.51793,0.34058
571,1.8324,0,1.3676,0,0.51793,0.34058
572,0.88876,0,1.3676,0,2.4034,3.2154
573,0.88876,0,1.1578,0,2.4034,0.19265
574,2.6268,0,3.0541,0,0.53831,2.1215
575,2.4879,0,2.8983,0,1.4344,2.9145
576,0.62587,0,1.1431,0,1.4344,2.7519
577,0.62587,0,1.1431,0,2.1234,2.7519
578,0.9692,0,2.2902,0,2.1234,0.47622
579,2.9513,0,2.2902,0,2.715,0.47622
580,2.8247,0,3.1403,0,2.715,2.656
581,1.723,0,2.6832,0,2.2633,2.656
582,1.5922,0,2.6832,0,1.6816,2.7358
583,0.85501,0,2.9744,0,1.6816,1.8343
584,0.25033,0,3.1414,0,0.73,1.8343
585,0.44906,0,2.9066,0,0.73,2.2783
586,0.76962,0,2.2778,0,2.7586,3.2278
587,0.76962,0,2.2778,0,0.55663,3.1323
588,0.52919,0,2.1556,0,0.65804,3.3722
589,0.90661,0,0.95151,0,0.65804,2.7848
590,0.94758,0,0.95151,0,0.11836,3.4292
591,0.71154,0,1.0788,0,1.2821,1.7184
592,0.71154,0,0.98766,0,1.2821,2.3267
593,0.64334,0,0.98766,0,2.1055,3.1245
594,0.64334,0,3.0726,0,2.4304,2.1007
595,2.5931,0,2.6961,0,1.1218,2.1007
596,2.3905,0,2.6961,0,0.54775,1.6732
597,2.3905,0,2.1959,0,0.54775,1.8872
598,1.7853,0,2.1959,0,1.6408,2.6475
599,2.1793,0,0.26303,0,1.6408,0.51443
600,1.3523,0,0.26303,0,0.63026,2.6475
601,1.7773,0,1.7289,0,2.1367,2.0373
602,1.7773,0,1.7289,0,0.52912,2.5215
603,2.6856,0,0.94217,0,0.52912,1.9706
604,1.7327,0,0.94217,0,1.4409,1.9706
605,0.99553,0,1.0611,0,1.4409,2.8329
606,0.99553,0,2.8434,0,1.13,3.2211
607,0.94352,0,1.2396,0,0.45299,0.24539
608,0.94352,0,1.2396,0,0.47342,1.8111
609,1.6939,0,2.1998,0,0.64613,1.7079
610,2.6774,0,2.1998,0,0.64613,1.3003
611,1.5064,0,0.46728,0,1.9287,1.3003
612,0.17279,0,0.46728,0,1.4977,2.1331
613,0.17279,0,2.2817,0,0.44892,2.4396
614,2.4058,0,2.2817,0,1.404,2.0851
615,1.7932,0,2.1817,0,1.404,2.0851
616,1.9552,0,0.69775,0,0.10143,2.1007
617,1.2732,0,0.69775,0,0.10143,3.0992
618,1.9552,0,1.9213,0,0.56469,3.045
619,0.41102,0,0.84572,0,0.56469,2.0377
620,0.41102,0,0.84572,0,0.68466,1.5756
621,1.7637,0,3.3998,0,0.68466,3.0986
622,1.6692,0,1.6695,0,2.3063,3.1822
623,1.6692,0,1.6695,0,1.3989,2.4123
624,1.9966,0,2.0713,0,1.3989,2.4123
625,1.2941,0,2.0713,0,2.138,2.7256
626,0.079254,0,2.7041,0,2.138,2.7256
627,0.079254,0,2.7041,0,2.155,2.1597
628,1.5352,0,3.3729,0,2.561,2.6344
629,0.46965,0,2.8839,0,2.561,2.6344
630,0.46965,0,2.8405,0,2.6468,0.28274
631,0.71449,0,0.49564,0,2.6468,2.9563
632,0.71449,0,0.25383,0,2.6525,1.392
633,2.6754,0,0.25383,0,0.23702,1.392
634,1.173,0,1.3391,0,0.23702,2.6394
635,1.1543,0,1.3391,0,1.7788,2.6394
636,1.1543,0,1.7299,0,1.7788,2.8474
637,1.3285,0,1.7299,0,0.72198,2.8474
638,1.4437,0,2.7514,0,0.55323,3.1747
639,1.1093,0,3.0926,0,2.1382,2.9038
640,0.56433,0,1.7346,0,2.1382,3.2216
641,0.38974,0,0.58808,0,0.42448,3.2216
642,0.38974,0,0.58808,0,0.25371,2.8092
643,3.106,0,2.5433,0,0.25371,2.8092
644,3.106,0,2.6828,0,0.051961,1.9151
645,2.3522,0,0.85556,0,0.051961,1.83
646,2.3522,0,0.85556,0,1.7347,1.9151
647,3.0164,0,2.0796,0,3.0009,1.9151
648,2.7357,0,1.8782,0,2.8643,2.6833
649,3.016,0,1.4258,0,1.0044,2.6833
650,1.5049,0,1.4258,0,1.0044,2.72
651,2.477,0,2.8401,0,2.4506,1.9916
652,2.5345,0,2.7917,0,2.4506,2.0756
653,2.5345,0,2.7917,0,2.1305,2.7193
654,1.501,0,2.8269,0,2.1305,2.7193
655,1.501,0,2.1105,0,2.7912,2.1139
656,0.67655,0,0.54486,0,2.7912,2.1139
657,0.67655,0,0.54486,0,1.9242,2.6433
658,2.6557,0,2.6605,0,1.9242,2.6433
659,2.6927,0,2.6605,0,1.1498,2.9847
660,2.106,0,1.4191,0,1.1498,1.788
661,1.3367,0,1.4191,0,0.26249,0.21278
662,1.3367,0,2.2973,0,0.26249,0.21278
663,2.7932,0,2.2973,0,2.1592,1.8946
664,2.7932,0,2.4829,0,2.1592,1.8946
665,1.9108,0,0.88552,0,2.7275,2.2012
666,1.9671,0,0.88552,0,2.5862,2.2012
667,1.9671,0,2.5087,0,2.3327,0.47629
668,2.81,0,2.5087,0,2.3327,0.47629
669,2.6741,0,2.1695,0,1.2848,2.8326
670,0.20169,0,2.1695,0,1.2848,2.5197
671,2.1664,0,1.1817,0,0.53774,2.5197
672,0.17595,0,1.1817,0,0.53774,0.27146
673,0.17595,0,2.6351,0,2.7422,2.4535
674,2.7641,0,2.0054,0,0.56343,3.6534
675,0.93257,0,0.095467,0,2.0129,2.4129
676,0.93257,0,0.095467,0,1.7159,3.2793
677,0.66154,0,1.6451,0,2.0709,3.8322
678,0.66154,0,0.85016,0,0.35379,1.8626
679,0.92938,0,0.85016,0,0.35379,3.4797
680,0.24423,0,2.4645,0,2.3381,0.97063
681,0.24423,0,2.4645,0,2.3381,2.1984
682,2.9777,0,2.6891,0,0.32349,3.2621
683,2.9777,0,2.6891,0,0.32349,1.9886
684,1.111,0,2.5835,0,2.5527,1.9886
685,1.1895,0,1.7519,0,0.9981,2.9585
686,1.1895,0,0.21874,0,0.9981,2.0871
687,2.8892,0,0.21874,0,2.8906,2.295
688,2.2121,0,2.7596,0,2.6667,2.2559
689,2.2121,0,2.0452,0,0.73261,2.2559
690,0.82823,0,1.1725,0,0.73261,3.7471
691,2.0535,0,0.4096,0,2.3887,2.6647
692,2.0535,0,0.4096,0,2.3887,2.6647
693,2.9328,0,2.1811,0,1.1036,2.1221
694,2.7629,0,0.51734,0,0.23736,2.8998
695,0.57356,0,0.51734,0,0.23736,3.0779
696,0.57356,0,0.13069,0,1.278,2.7318
697,2.3939,0,0.13069,0,2.6705,2.7318
698,1.8872,0,2.22,0,1.4344,2.8235
699,1.8872,0,2.22,0,0.69242,2.8235
700,2.7916,0,3.3956,0,0.69242,0.91088
701,1.4277,0,2.7982,0,2.9009,2.916
702,1.4277,0,0.88538,0,2.8596,2.916
703,2.112,0,0.88538,0,2.6901,1.1648
704,2.112,0,2.4126,0,0.77689,1.1648
705,2.6029,0,2.4126,0,0.77689,2.353
706,2.6029,0,2.2266,0,3.1636,2.353
707,2.9276,0,2.2266,0,1.8104,2.9022
708,2.0864,0,2.0613,0,1.4806,2.9022
709,0.88602,0,2.0613,0,1.4806,3.3249
710,1.3539,0,3.1324,0,2.8471,3.3249
711,0.20512,0,1.0203,0,2.6914,0.63186
712,0.20512,0,1.0203,0,1.4854,0.63186
713,2.9178,0,2.6031,0,1.7461,3.1278
714,2.5806,0,2.4306,0,1.7128,3.0848
715,2.5806,0,1.872,0,0.9387,1.7588
716,0.67705,0,1.6419,0,0.073692,1.7588
717,0.67705,0,1.6419,0,0.073692,1.8283
718,2.0902,0,1.4447,0,1.9238,1.8283
719,0.25281,0,1.4447,0,0.98269,3.0514
720,0.25281,0,0.7919,0,2.4367,3.5086
721,2.126,0,0.7919,0,2.4367,1.2463
722,2.126,0,2.904,0,0.39329,1.0437
723,2.3941,0,2.8265,0,0.39329,2.9903
724,2.3941,0,2.8265,0,3.0938,2.9903
725,1.2308,0,0.1996,0,2.6451,0.26148
726,1.2308,0,0.1996,0,0.25391,0.26148
727,0.77853,0,3.5178,0,0.25391,2.9542
728,0.28899,0,2.6123,0,1.6596,2.078
729,0.28899,0,2.6123,0,1.6596,1.3944
730,2.1588,0,3.1606,0,2.8222,1.3944
731,0.94722,0,2.9612,0,1.9074,0.68496
732,0.7097,0,2.7345,0,1.9074,0.68496
733,0.7097,0,2.7345,0,1.6577,3.5396
734,1.1486,0,0.17213,0,2.4546,1.2727
735,1.1486,0,0.17213,0,0.81353,3.3721
736,2.8459,0,2.437,0,0.81353,1.2936
737,2.8459,0,2.437,0,1.4961,1.2936
738,3.3732,0,1.7262,0,1.3738,2.9543
739,2.7333,0,1.7262,0,0.41325,2.6795
740,2.1982,0,0.15041,0,0.41325,2.9543
741,0.42774,0,0.15041,0,2.7213,2.9543
742,0.42774,0,2.2281,0,2.6778,2.6814
743,2.4139,0,2.2281,0,2.4559,2.6777
744,0.11628,0,2.8542,0,2.1593,2.8925
745,0.11628,0,3.1013,0,0.46692,2.8925
746,1.1429,0,2.2495,0,0.46692,0.45727
747,1.1429,0,0.83642,0,1.735,0.45727
748,2.6054,0,0.83642,0,1.735,0.073146
749,2.6054,0,2.5725,0,1.3536,2.5965
750,3.1321,0,2.5725,0,0.30895,2.5965
751,1.4283,0,2.0778,0,3.2782,4.3131
752,1.3603,0,2.0778,0,1.6479,2.9378
753,1.5443,0,2.7517,0,0.87314,0.58621
754,2.4917,0,3.4887,0,0.49741,0.58621
755,0.20798,0,3.4887,0,0.49741,3.417
756,0.20798,0,2.5555,0,1.7467,3.417
757,2.6421,0,2.5555,0,1.7467,2.9129
758,0.97984,0,0.9856,0,1.0988,0.41221
759,0.97984,0,0.78577,0,1.0988,0.41221
760,0.51656,0,0.78577,0,1.2066,0.91313
761,0.51656,0,2.783,0,0.94855,0.91313
762,1.7561,0,1.0256,0,0.94855,2.8156
763,1.8068,0,1.0256,0,1.827,2.9703
764,1.8068,0,3.199,0,2.7828,2.3975
765,1.6185,0,1.8519,0,2.8426,2.3975
766,0.63713,0,1.5413,0,2.8426,2.372
767,0.24001,0,1.5413,0,0.050699,3.2928
768,0.24001,0,3.3291,0,1.0042,2.8423
769,1.345,0,3.4336,0,1.0042,2.8423
770,0.40214,0,1.9668,0,2.2659,1.8923
771,0.40214,0,1.9668,0,2.2659,1.8923
772,0.56126,0,1.897,0,1.3695,1.6547
773,0.086627,0,1.897,0,1.7293,3.3408
774,0.086627,0,2.3419,0,1.7293,1.1166
775,1.9068,0,0.29586,0,2.5592,2.8639
776,1.9544,0,0.29586,0,1.863,3.2084
777,0.92645,0,1.1829,0,0.58035,2.4127
778,0.92645,0,1.1829,0,0.58035,2.8252
779,1.7838,0,1.1221,0,0.55408,2.8252
780,1.7242,0,0.12909,0,0.55408,0.054507
781,1.7242,0,0.12909,0,2.6115,0.054507
782,1.6373,0,2.684,0,2.6115,1.7821
783,1.6373,0,2.2042,0,2.982,1.7821
784,3.0109,0,1.438,0,2.6897,2.8309
785,2.8685,0,0.59761,0,1.2914,2.9
786,2.8685,0,0.59761,0,1.2914,2.9
787,2.5913,0,0.56402,0,3.2982,2.8291
788,1.1152,0,0.56402,0,3.1954,2.8291
789,1.1152,0,1.6917,0,2.806,1.3033
790,2.921,0,1.6917,0,1.1601,1.3033
791,1.7341,0,0.87733,0,1.1601,3.233
792,1.3617,0,0.87733,0,3.0216,3.233
793,1.3617,0,1.9734,0,3.0216,3.3736
794,1.1351,0,1.6706,0,2.1083,2.9879
795,1.1351,0,1.5445,0,2.1083,1.4064
796,0.84755,0,0.41374,0,0.70238,1.4064
797,0.84755,0,0.35232,0,0.48718,3.0473
798,2.5127,0,0.35232,0,0.48718,3.0473
799,1.4987,0,2.6934,0,1.5806,2.7109
800,1.4987,0,1.2209,0,1.5806,2.495
801,1.6709,0,2.4176,0,2.738,2.674
802,1.6709,0,0.75556,0,0.7193,1.5632
803,1.5594,0,0.75556,0,0.7193,0.030823
804,1.5594,0,2.2286,0,0.97903,0.030823
805,3.1824,0,2.2286,0,0.97903,3.2164
806,2.4489,0,0.947,0,0.89428,3.7909
807,3.039,0,0.947,0,0.89428,3.2429
808,1.0345,0,0.84987,0,0.58759,3.2429
809,1.0345,0,0.84987,0,2.5852,3.2272
810,1.6177,0,1.7703,0,2.5852,4.0966
811,1.6177,0,1.7703,0,0.72843,0.292
812,1.2354,0,0.61326,0,1.7374,0.292
813,1.2354,0,0.61326,0,0.96996,2.8957
814,1.7195,0,0.83707,0,1.7921,0.6198
815,1.7195,0,2.0299,0,2.7366,0.6198
816,0.56569,0,2.0299,0,2.7366,1.2212
817,0.56569,0,1.465,0,2.4505,2.0991
818,1.6267,0,1.465,0,2.4505,2.0991
819,1.6267,0,2.0094,0,2.9893,1.3625
820,2.5394,0,2.0094,0,2.7918,1.3625
821,2.5394,0,1.1516,0,2.7918,0.89342
822,0.62009,0,1.1516,0,2.2693,0.89342
823,0.62009,0,0.5173,0,2.2275,2.0448
